comment_id,video_title,author,comment,date,sentiment
UgyO9iuLRpGXavLvV1d4AaABAg,Ahsoka | Teaser Trailer | Disney+,Nietzsche Ente,rosario dawson is great but i don't trust disney anymore hope the show is solid at least,2023-04-23,positive
UgxSyQlbTZJYbvWk43R4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,MrBreakdownBoy,i hate ryan johnson and kathleen kennedy for what they did to this series we can see what amazing storytelling can happen with director like john favreau we can only imagine how this series would have turned out if the episode wa directed by someone who respected the saga's path,2023-04-23,positive
UgwKTAR8AWU7gA4byj94AaABAg,Andor | Official Trailer | Disney+,Eetu Andersson,keep wondering if someone is trying to introduce a new word into the english language with the series title andor a a combination of and or who know,2023-04-02,neutral
UgxuJXaUkqBTREx0jtZ4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Stud Clone,this is an epic movie george making it real/my dream real im fan since i wa i think i grow up with it it so cool,2022-10-07,positive
Ugy4SuzaPINe1BhiNe54AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,FuriouslyConfused,for those that dont know this movie wa written in hour by two drunk guy,2023-02-05,negative
Ugy25XFUrTMubUo-jnN4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Capstone Project Selection Process,this sequal would have been fine if at the end anakin appeared the music start and defeat palpatine to end this cycle,2023-03-28,negative
UgxSgaAcVz0pXGnUUHB4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Josué Medina,it been year and im still disapointed i mean they had everything to make a good final for the saga but everything went wrong there were two story plot that seems to work but they choose the one that doesnt work :/,2023-03-01,negative
Ugz3FQqk9rvMLxaYCip4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,treeckoarsenel,year later the taking one last look sir at my friend still get me,2023-02-25,positive
UgzSV6Q-eVbQ4t-eP2V4AaABAg,Ahsoka | Teaser Trailer | Disney+,Chase Meek,i want sabine's mando armour back i guess it make sense that she'd leave that title behind if she isn't helping mandalore anymore but still moi sad,2023-04-26,negative
UgzhunSUsZUS1SHwvJx4AaABAg,Andor | Official Trailer | Disney+,Prkrtr,fire everyone else at lucasfilm immediately and hand over all project to the team who made this hbo level show,2023-04-14,positive
Ugwd1P7eFKe_PXv6Z6d4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Louis Berry,this trailer is better than the movie and is one of the best sw trailer ever made,2022-09-14,positive
UgxgOy4Ko3iQCEJnvSd4AaABAg,Andor | Official Trailer | Disney+,Rea Mkhize,this is the outmost best ever series of star war when is the nd one can't wait,2023-03-06,positive
UgzAu6AddbPZR8XThm54AaABAg,Ahsoka | Teaser Trailer | Disney+,Elitechaz 8,im just happy they didnt change zebs actor he the only original actor from the tv series that didnt get replaced,2023-04-25,positive
Ugyd1rFdpqtrjrgCQtt4AaABAg,Ahsoka | Teaser Trailer | Disney+,Trey-Heru,really surprised there isn't woke comment in the comment section,2023-04-26,positive
UgxKbIbSOKps-A5c5G94AaABAg,Andor | Official Trailer | Disney+,Vomit Inducing Media,who would have expected this show would be the best thing to come from the disney star war stuff,2023-04-10,positive
UgzR4hsljZM6m4mqCjp4AaABAg,Andor | Official Trailer | Disney+,MisterNiles,would someone who think the main star war canon is derivative garbage like this series or must you be a fan of the core film,2022-12-18,neutral
UgxGOjP_hpn4QFT0zEt4AaABAg,Andor | Official Trailer | Disney+,Crow Magnon,by far the best thing to come out of the star war universe since empire shame there will only be one more season i expect some of the future disney star war show will be hit or miss depending on who is involved anything star war related should be/should have been of this caliber and that includes the prequels,2023-04-22,negative
UgyXXAuyyIpBs_GdltZ4AaABAg,Ahsoka | Teaser Trailer | Disney+,Sa Ra Wyatt,ahsoka is the last hope for star war if it wasnt for her show i would be canceling disney,2023-04-26,negative
Ugz4Kzw53W_r5svs-ml4AaABAg,Ahsoka | Teaser Trailer | Disney+,DailyTube,wow that is insane i know some leek to see it text me please,2023-04-25,positive
Ugwgp0a8hIcyG7aIs594AaABAg,Ahsoka | Teaser Trailer | Disney+,Harry S.,is the story take place before she meet the mandalorian after the mandalorian season,2023-04-24,neutral
UgzcHaw6sTX81hdv-4h4AaABAg,Ahsoka | Teaser Trailer | Disney+,Joseph Pasquarella,cool concept but i expect they will disney this up just like the other show,2023-04-25,positive
UgwVxdiFjRX-zPNkoMR4AaABAg,Andor | Official Trailer | Disney+,Nathan Coffman,first star war series with a story that doesn't just meander and shove in fan service,2023-04-08,negative
Ugw-NtQFVTo5lCX9aMN4AaABAg,Ahsoka | Teaser Trailer | Disney+,Huginn Hjartarson,i wonder if mando will make some guest appearance in these series like he did in the book of boba fett,2023-04-23,positive
UgwL1YtiWr7fbn_wrFx4AaABAg,Andor | Official Trailer | Disney+,Ken Anderson,this show made zero sense i love andor it the besssst whats it about ummm,2023-04-11,positive
UgwSwneUH0W-nuARuHF4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Mattress King of Nightmares,i really like this anakin kid actor hope he doesnt lead the police on a high speed chase later in his life,2022-08-02,positive
UgwqkuY8R7Ao_m2I4Jp4AaABAg,Ahsoka | Teaser Trailer | Disney+,Bradley S,if we don't get force ghost anakin this time around i'm throwing fist hayden is in the cast we've seen enough flashback now it's time for a reunion and see him beg for forgiveness,2023-04-26,positive
UgyIWze8YkNKVJUkaG54AaABAg,Ahsoka | Teaser Trailer | Disney+,Cassian andor,disney will ruin it like they have all their other show (aside from andor),2023-04-25,negative
UgxtqU6wtf24bCFGAUd4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Matt Bittner,george lucas made a masterpiece with this film and episode ii,2022-12-26,positive
UgyQ91g3WR4pgtw6xHN4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,The Vicious Chicken of Bristol,most disappointing cinema experience i've ever had dreadful movie,2022-12-31,negative
UgwzXFlF0sXLpw7bPk94AaABAg,Andor | Official Trailer | Disney+,JAYJAXON100,can we talk about the poor story telling of this series i love star war and is sad to see this series going into such a boring direction i am stopping after episode,2022-10-05,negative
Ugw0RGipGhkCN7gOcUl4AaABAg,Andor | Official Trailer | Disney+,Wayne Zheng,i must say i wa about to get disillusioned with star war after disney produced the disappointing book of bobba fett and the trash that wa kenobi andor give me faith again,2022-10-12,negative
UgzGtC5JuNWpxfqCuIB4AaABAg,Andor | Official Trailer | Disney+,JAAZ G,i'm not the biggest star war fan but andor wa a brilliant show,2023-04-06,positive
UgyteVqCql24zt3GXTl4AaABAg,Ahsoka | Teaser Trailer | Disney+,1 Alamby,just finished rebel againthe two dark jedi have to be related to the two wolf for the portal in the world between world given their name,2023-04-24,negative
Ugx4eom4ENnOdiBdUm14AaABAg,Andor | Official Trailer | Disney+,Eru Iluvataår V.,brilliance an amazing tv series keep up the top notch product,2023-04-22,positive
UgwozFDfz4j-FkjLyE94AaABAg,Andor | Official Trailer | Disney+,Ted from Marketing,i made a mistake i gave this series a chance just two day agoand now i binged watched all episode before i knew what happened it suck you in so easily the best i can describe it is what if star war had real people in it no light saber v hundred of droids no thousand of star destroyer rising from the planet surfacejust real world building with plausible people that's all we want we want to watch star war without having to say oh c'mon,2022-11-21,negative
UgxBXaA-5xD7srabvv54AaABAg,Andor | Official Trailer | Disney+,Adrian Spencer,if you're looking for a fast paced action packed series then this isn't it gave up after seven episode paint drying is more exciting to watch,2023-01-02,positive
UgyGOW1CPxhc00RaWr54AaABAg,Ahsoka | Teaser Trailer | Disney+,itsalecsteica,i just hope the rebel are going to be like in the animated show i just finished it and i will be very dissapointed if that's not the case,2023-04-23,positive
UgwpCRcafsWt5n9_sJB4AaABAg,Andor | Official Trailer | Disney+,JM del Toro,rooting for andor and diego luna to win at the critic's choice award congrats on the nomination,2022-12-06,positive
UgwgBJGb1vv00ruC4kt4AaABAg,Andor | Official Trailer | Disney+,Dillon Johnson,this could be part of the birth of a war fallout in the galaxy which started all nine of those film we are a fan of,2022-10-15,negative
UgxqoqqQmrTLwfll0UJ4AaABAg,Ahsoka | Teaser Trailer | Disney+,Gabriel kinsel,my favorite character just got more cool i grew older and so did ahsoka i cant wait for this journey,2023-04-25,positive
Ugw2oxcszjEIH92Omcd4AaABAg,Andor | Official Trailer | Disney+,JK,overall two points--- he would never have known the guy wa there to kill him at the end him guessing that and telling leuthen in the ship wa nonsense they tried to make the blonde girl look athletic a she wa running toward the bombing site in ep but she just looked really slow like forty yard dash time fail,2022-12-28,negative
UgyEa1ucDzcoiq4ILyh4AaABAg,Andor | Official Trailer | Disney+,Samin399,after watching episode this series should get an oscar this is the way,2022-10-12,neutral
UgzthE1sQK8v5j_bXzZ4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,James,i wa in th grade when i saw this in the theater and even then thought it wa mediocre but now in id kill for something like this instead of the sewage that is the sequel trilogy and whatever the hell else that's come out,2022-11-21,negative
UgyNNBmKTeJ8pGxKhQ54AaABAg,Andor | Official Trailer | Disney+,Jessie Donner,by far the best thing to come out of sw franchise finally something sw that isn't still stuck in the s/s no more silly one liner overly dramatic music and obnoxious side kick i hope this continues,2022-11-25,positive
UgwIKXlcBjuYfENlkit4AaABAg,Ahsoka | Teaser Trailer | Disney+,Jay C,The main writer is the same one from Clone Wars and Rebels.  It has to be good right?,2023-04-26T03:33:29Z,negative
UgxYkLcT8tVigEJpJDV4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Mary Duarte,for every star war fan it would be cool if they could have made original film into game and have them on dvd the original trailgy from the way they should have been made because the fan are getting tired of them in special edition when they say original version and they start to watching them and it's the special edition one i wish they could have both version one from original and special edition on dvd my son ha been looking for the original version fullscreen he bought special edition on dvd and thought one of them would be original with original trilogy with original cover boxset please have version on dvd and special edition on dvd so the fan can pick which one they mostly want to see more of maybe both version thanks,2023-03-20,positive
UgzvVn58tz5-avbqh-14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,mbawkher,the trailer wa better than the movie and yes the music is epic,2023-04-09,positive
Ugxri2g6d00-5nlhwsN4AaABAg,Andor | Official Trailer | Disney+,Walang Account,no wonder it's good it's created by the folk who created rogue one,2023-03-23,positive
UgyYUGtr4C9GSa6hiVV4AaABAg,Andor | Official Trailer | Disney+,Paul,came back to cleanse my eye after that disastrous mando s episode,2023-03-02,negative
UgxOuzFMvTdMfbJqcPJ4AaABAg,Andor | Official Trailer | Disney+,Tutu Jazz,diego luna is a spanish/warner/ mexican we fight to the end for freedom viva mexico,2023-02-22,positive
UgyMKrR6xKqP0rKepGh4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Primal Elf1521,it could have been a brilliant finale but they ended up screwing it up,2023-04-25,neutral
UgycfwI0PxJKGTxbn294AaABAg,Andor | Official Trailer | Disney+,Bob Marley,a planet full of prison not a single alien the empire imprisons it own kind,2022-10-27,neutral
